AROKATO;Nom;Etat2001;Dist2001;Longitude;Latitude;Stat_cap;Dist_Cap;Status U/R;Status D;1961;1981;1991;2001;2011
ARR29303330;Verkilambi;33;30;77.310463;8.262041;0;0;U;TP;10476;14157;15926;18003;19730
ARR29311902;Falakata;19;2;89.200068;26.515132;0;0;U;CT;10127;14263;15503;19379;19716
ARR2932815;BalesarSatan;8;15;72.493576;26.39155;0;0;R;R;6916;10216;10981;14773;19709
ARR29332307;Kumbhraj;23;7;77.049536;24.372087;0;0;U;TP;4401;8304;9125;14055;19707
ARR29342407;Bareja;24;7;72.590602;22.850777;0;0;R;R;10564;11870;12902;15427;19690
ARR29351403;NewLamka;14;3;93.696804;24.339604;0;0;R;R;6799;12679;14059;16638;19690
ARR279739;Samrala;3;9;76.192672;30.836113;0;0;U;M;5087;10824;14921;17590;19678
ARR29382126;Junagarh;21;26;82.934301;19.861148;0;0;R;R;6493;11806;12974;15759;19656
ARR2939922;Moth;9;22;79.6871;27.5456;0;0;U;TP;6713;10930;13022;17356;19630
ARR29402820;KhajipetSunkesula;28;20;78.76984;14.652837;0;0;R;R;8941;13502;15726;18735;19623
ARR28011915;KunarChak;19;15;87.848208;22.243418;0;0;R;R;7067;13282;14915;17015;19612
ARR2803197;Juginda;19;7;88.569584;24.058969;0;0;R;R;12676;20860;22432;17580;19611
ARR29411915;Ramjibanpur;19;15;87.609237;22.828785;0;0;U;M;10986;13563;14904;17364;19611
ARR29421918;Mayahauri;19;18;88.514292;22.187312;0;0;R;R;8334;15153;15306;17400;19604
ARR29432119;Badi;21;19;84.750358;19.58689;0;0;U;TP;5306;8423;11660;16094;19603
ARR29442719;Bidkin;27;19;75.301393;19.703823;0;0;R;R;2325;8611;9494;14941;19596
ARR29453308;Ilampillai;33;8;78.007472;11.606494;0;0;U;TP;5579;10843;11738;14379;19593
ARR2808105;Anrer;10;5;85.979503;26.410789;0;0;R;R;8461;12443;13200;15903;19586
ARR29463329;Veeravanallur;33;29;77.518123;8.697107;0;0;U;TP;11268;16818;19303;19785;19585
ARR29472725;Pirangut;27;25;73.68919157;18.50875387;0;0;U;CT;3178;4126;5137;8657;19571
ARR2948903;Haldaur;9;3;78.283592;29.289633;0;0;U;M;5716;15041;15830;17692;19567
ARR29501912;Gaurhati;19;12;87.8084;22.7756;0;0;R;R;9726;15664;16097;17417;19548
ARR2951904;Jhalda;9;4;78.828557;28.831633;0;0;R;R;9821;15840;17217;17872;19544
ARR2952917;Marehra;9;17;78.569508;27.736805;0;0;U;M;8179;12983;15033;17777;19542
ARR29533330;Mulagumudu;33;30;77.295682;8.263566;0;0;U;TP;11787;15308;15974;18057;19538
ARR29542731;Bagbahara;27;31;74.100686;17.402926;0;0;R;TP;10230;14209;14801;16747;19529
ARR29551028;NirakpurPali;10;28;84.801527;25.329036;0;0;R;R;5900;10436;11623;15123;19521
ARR2956813;Divrala;8;13;75.771778;27.411392;0;0;R;R;7723;13314;14462;17269;19518
ARR29572412;Visavadar;24;12;70.750733;21.340418;0;0;U;M;8143;15364;16884;18061;19515
ARR29583319;ChilkanaSultanpur;33;19;79.854213;11.145525;0;0;R;TP;5266;9936;12647;16115;19501
ARR29593318;Pennadam;33;18;79.2401;11.4044;0;0;U;TP;6278;11625;15835;18166;19494
ARR29601020;Goura;10;20;85.94167;25.494416;0;0;R;R;2157;3378;3702;8099;19494
ARR2961823;Nainwa;8;23;75.8532;25.7705;0;0;U;M;5899;10010;12148;15174;19485
ARR296235;Talwara;3;5;75.87912363;31.94304427;0;0;U;CT;10732;16510;17379;22574;19485
ARR29631823;Lala;18;23;92.605918;24.559588;0;0;R;R;7594;10724;13746;17223;19485
ARR29641915;Basudebpur;19;15;87.6257;21.8112;0;0;R;R;9713;16009;17106;16623;19471
ARR2965963;Haldi;9;63;84.299614;25.738405;0;0;R;R;8197;12645;12903;15842;19450
ARR29661915;Jalpai;19;15;87.872782;22.17468;0;0;R;R;7866;12486;13572;16474;19447
ARR29682807;Makthal;28;7;77.51581;16.502708;0;0;R;R;6199;11069;12304;15409;19438
ARR2969964;KhetaSarai;9;64;82.6808;25.970236;0;0;U;TP;5994;10898;12260;16347;19438
ARR2831192;Shikarpur;19;2;88.561078;26.618864;0;0;R;R;1585;4284;4463;20028;19437
ARR2970934;SachendiUrfChacheri;9;34;80.169104;26.425853;0;0;R;R;7102;11455;12605;15504;19424
ARR2971927;Kakori;9;27;80.788913;26.868767;0;0;U;TP;7356;11145;13016;16860;19403
ARR29722818;YerragondaPalem;28;18;79.303045;16.039896;0;0;R;R;5788;10719;12464;15269;19398
ARR29732725;BaramatiRural;27;25;74.539809;18.155863;0;0;R;R;3948;7896;7976;12689;19387
ARR29742901;Konnur;29;1;74.748575;16.201428;0;0;U;TP;8971;13593;14937;17980;19386
ARR29752307;Weir;23;7;77.0322;24.1865;0;0;U;TP;6576;12178;14881;17339;19385
ARR29762306;Narwar;23;6;77.911878;25.643318;0;0;U;TP;2565;3562;4191;15714;19385
ARR2839197;Mahyampur;19;7;88.209428;23.958602;0;0;R;R;8941;12263;12683;17730;19379
ARR2979329;Velliyamattom;32;9;76.84918979;9.842862104;0;0;R;R;7355;15648;18415;19970;19366
ARR2980901;Tamenglong;9;1;77.335734;29.857778;0;1;U;CT;6098;11088;11200;13130;19363
ARR29811906;PalashGachhi;19;6;87.864935;24.992848;0;0;R;R;6668;9391;9885;13832;19355
ARR29822422;Sayan;24;22;72.883312;21.318535;0;0;U;CT;4861;9510;8081;15949;19352
ARR29842338;Kymore;23;38;80.6133;24.0583;0;0;U;TP;11652;18495;19994;20150;19343
ARR29852906;Sirwar;29;6;77.0229;16.1746;0;0;R;R;6590;9153;11891;15975;19295
ARR2986950;Jarwal;9;50;81.539322;27.164589;0;0;U;TP;4310;8620;11741;15780;19289
ARR29883325;Devadanapatti;33;25;77.643586;10.147115;0;0;U;TP;9222;15630;17905;13951;19285
ARR2989913;Bisawar;9;13;77.925426;27.391455;0;0;R;R;9510;13985;14861;17181;19263
ARR29902713;Chimur;27;13;79.375351;20.494604;0;0;R;R;8211;13043;15534;17163;19260
ARR29912822;Ammainaickanur;28;22;77.808577;14.712337;0;0;R;TP;10214;12767;15020;16604;19257
ARR29922126;Kesinga;21;26;83.219208;20.189472;0;0;R;R;9228;12997;14127;16917;19239
ARR29931902;SataliTeaGarden;19;2;89.372749;26.729763;0;0;R;R;7329;14214;15261;19298;19235
ARR2994812;Khejroli;8;12;75.696712;27.332938;0;0;R;R;7661;14732;15346;17943;19233
ARR29951912;Hayatpur;19;12;87.885098;22.612579;0;0;R;R;4374;10141;12739;17274;19229
ARR2996315;Sardulgarh;3;15;75.2358;29.6945;0;0;U;TP;8834;12269;13052;16315;19219
ARR29972726;Vambori;27;26;74.733;19.2913;0;0;R;R;6820;11759;15151;16896;19213
ARR29981019;Thiruporur;10;19;85.612421;25.597485;0;0;R;TP;5218;9817;10776;11947;19212
ARR2999923;SingahiBhiraura;9;23;80.901873;28.310586;0;0;U;TP;6838;12663;15479;17105;19196
ARR30002911;Hirekerur;29;11;75.399;14.456;0;0;U;TP;7600;10270;13588;15872;19191
ARR30012303;KeshauNagarGrint;23;3;78.875157;25.992719;0;0;U;TP;6049;11201;13169;15897;19190
ARR3002325;Vellayur;32;5;76.3203548;11.18641419;0;0;R;R;8539;13999;17983;17110;19188
ARR30033308;Desavilakku;33;8;77.960316;11.658563;0;0;R;R;5189;9435;12647;14337;19188
ARR3004613;Maghar;6;13;75.613106;28.910332;0;0;U;TP;7195;10134;12985;15850;19181
ARR3005315;Shehera;3;15;75.534511;30.060729;0;0;U;NP;6778;10932;11883;15080;19175
ARR2865959;Khotahi;9;59;83.766071;26.95968;0;0;;;2572;9186;10782;14376;19168
ARR3007956;Siwani;9;56;83.126467;26.755765;0;0;U;TP;9788;10998;11109;15850;19143
ARR3008610;BhattuKalan;6;10;75.342013;29.383898;0;0;R;R;9201;11501;12923;15204;19114
ARR30092910;Honavar;29;10;74.440555;14.281158;0;0;U;TP;9377;15124;16192;17824;19109
ARR30102809;Thorrur;28;9;79.659764;17.582773;0;0;U;CT;8656;11390;12517;14308;19100
ARR30112304;Bhitarwar;23;4;78.113795;25.797902;0;0;U;TP;4624;9838;10248;15264;19096
ARR30122125;Arang;21;25;82.5084;20.8988;0;0;U;TP;7991;13544;14257;16629;19091
ARR30132425;Sanjan;24;25;72.818966;20.193602;0;0;U;CT;4043;9813;11076;15889;19083
ARR30141918;Nalua;19;18;88.450748;22.10927;0;0;R;R;8264;12335;13555;15572;19071
ARR30152910;Manki;29;10;74.481761;14.18391;0;0;R;R;5332;12400;14828;17121;19064
ARR30162901;Kittur;29;1;74.79098;15.596222;0;0;R;R;8278;13385;16283;17409;19064
ARR30172818;Chinaganjam;28;18;80.241381;15.692756;0;0;R;R;4070;13568;16560;18358;19060
ARR3018811;Bhandarej;8;11;76.42656;26.883831;0;0;R;R;8280;11343;11816;15360;19058
ARR3020968;GopiGanj;9;68;82.431435;25.284456;0;0;U;M;9890;16007;19395;23148;19058
ARR3022310;Dharamkot;3;10;75.232457;30.94216;0;0;U;M;5475;9125;11981;15399;19057
ARR30232916;Gangolli;29;16;74.670515;13.648645;0;0;R;R;7503;15137;16181;17957;19056
ARR3024961;SaraiMir;9;61;82.919115;26.026829;0;0;U;TP;7112;9878;10621;15415;19055
ARR30252339;Katangi;23;39;79.7969;23.4423;0;0;U;TP;9516;11748;15158;17062;19040
ARR30262730;Tembhurni;27;30;75.196047;18.028127;0;0;R;R;3730;7612;8214;16562;19014
ARR30271912;Ghoshpur;19;12;87.788046;22.719018;0;0;R;R;2953;4279;4976;15556;19014
ARR30282411;Adityana;24;11;69.689896;21.716859;0;0;U;CT;11666;14227;15634;17238;19006
ARR30303330;Thiruvattaru;33;30;77.268547;8.331964;0;0;U;TP;8927;23492;27461;18272;18985
ARR30313313;Narpala;33;13;77.913049;10.16849;0;0;U;TP;7813;10280;12953;16604;18982
ARR30321909;Rayan;19;9;87.894473;23.257892;0;0;R;R;6335;10923;12412;16869;18973
ARR3033908;Chhaprauli;9;8;77.174442;29.209537;0;0;U;TP;8973;13805;16008;17798;18970
ARR30343310;Punjaipuliampatti;33;10;77.1664;11.3521;0;0;U;TP;5616;9853;13137;14832;18967
ARR2892311;GauriHarKhalikNagar;3;11;74.927097;30.862407;0;0;U;M;7096;10554;11342;14573;18963
ARR30372809;Ghanpur;28;9;79.37372;17.854915;0;0;U;CT;7289;10319;12424;15570;18963
ARR3038618;BahoraKalan;6;18;76.834969;28.301233;0;0;R;R;5729;11233;11824;13911;18961
ARR4052927;Sarsawan;9;27;80.989506;26.808721;0;0;U;CT;9662;11641;12384;16801;18956
ARR30402803;Choppadandi;28;3;79.166476;18.585392;0;0;R;R;5279;12047;14930;17790;18952
ARR30412823;Kalikiri;28;23;78.802731;13.648102;0;0;R;R;5691;10625;12984;16072;18939
ARR3042945;Sirsa;9;45;82.0915;25.2636;0;0;U;TP;6473;11709;12593;16177;18939
ARR30432006;Barkisaraiya;20;6;85.890562;24.175486;0;0;U;CT;8799;11732;12349;15436;18933
ARR28992814;GVemavaram;28;14;82.235935;16.689029;0;0;R;R;6095;11649;12377;19574;18931
ARR30442330;Khilchipur;23;30;76.577658;24.039764;0;0;U;TP;8081;10101;12675;15317;18928
ARR30452822;Somandepalle;28;22;77.608847;14.007477;0;0;U;CT;5452;7679;8968;12837;18895
ARR30462812;Sriramnagar;28;12;83.533557;18.282522;0;0;U;CT;9852;14705;19235;19520;18893
ARR29041032;Koath;10;32;84.259994;25.326552;0;0;R;R;7606;11352;13544;15815;18890
ARR30471805;Pathsala;18;5;91.219674;26.502274;0;0;R;R;11276;16318;17302;17666;18890
ARR30482216;Kirandul;22;16;81.254696;18.633112;0;0;U;M;13540;18053;19623;19059;18887
ARR3049509;Ranikhet;5;9;79.432226;29.643633;0;0;U;CB;9834;15862;16874;19055;18886
ARR3050329;Upputhara;32;9;77.09198325;9.572310107;0;0;R;R;7325;15261;17972;20596;18885
ARR30512725;Manchar;27;25;73.943917;19.003865;0;0;U;CT;7567;10226;11179;13799;18876
ARR30522202;ShivnandanpurAliasOmkarbahara;22;2;82.9663;23.1977;0;0;U;CT;6470;10437;11586;15638;18876
ARR30532910;Mundgod;29;10;75.0374;14.9706;0;0;U;TP;7668;13692;14413;16173;18866
ARR30542331;Lateri;23;31;77.406086;24.061495;0;0;U;TP;7717;9893;10753;14057;18844
ARR3055968;Suriyawan;9;68;82.416189;25.462079;0;0;U;TP;8309;13488;15038;21151;18843
ARR30563313;Thadikombu;33;13;77.953879;10.4391;0;0;U;TP;4313;11981;14069;16081;18838
ARR3057963;Nagra;9;63;83.874884;25.968834;0;0;R;R;6770;9128;11115;14470;18837
ARR3058831;Chhipabarod;8;31;76.7119;24.6224;0;0;U;CT;6811;13354;13489;16027;18837
ARR30593310;Kalingiam;33;10;77.406476;11.452824;0;0;R;R;4616;6889;8471;17956;18815
ARR30601017;Kopa;10;17;84.631338;25.85023;0;0;R;R;3828;10074;10739;13697;18779
ARR3061919;Sompeta;9;19;79.056753;28.210849;0;0;U;CT;7036;12792;15785;17423;18778
ARR30622118;Banur;21;18;86.088775;19.891601;0;0;R;R;5441;7453;10014;15013;18775
ARR2920192;Sahabazpur;19;2;89.4417;26.6764;0;0;U;CT;2776;8191;9213;14450;18769
ARR30632707;Manikahar;27;7;77.611;21.3221;0;0;R;R;5600;7980;11770;16947;18768
ARR30662708;Nachangaon;27;8;78.329044;20.697595;0;0;R;R;7541;12363;13014;16370;18761
ARR30672707;Chandurbazar;27;7;77.747242;21.239784;0;0;U;M;7124;12722;14730;17635;18759
ARR3071324;Kodencheri;32;4;76.0417834;11.44693968;0;0;R;R;10401;16251;17496;18461;18738
ARR30722901;Raybag;29;1;74.773169;16.491647;0;0;U;TP;5299;9635;12408;15929;18736
ARR3073612;Uklana;6;12;75.829655;29.529872;0;0;R;R;7246;13210;14115;16606;18729
ARR30742909;Kundgol;29;9;75.248002;15.256769;0;0;U;TP;7625;14121;14709;16840;18726
ARR30752721;Murbad;27;21;73.390186;19.251443;0;0;U;CT;7301;11233;11950;15821;18725
ARR30762731;Lonand;27;31;74.187422;18.040257;0;0;U;CT;7620;11723;12211;15935;18723
ARR307727;Una;2;7;76.26769646;31.46665529;0;0;U;M.CORP;5852;11041;12001;15900;18722
ARR3079329;Elappara;32;9;76.97824285;9.632898317;0;0;R;R;13032;19746;23231;26094;18714
ARR3080326;Pattanchery;32;6;76.78830387;10.65030202;0;0;R;R;6365;15154;16956;17915;18712
ARR212820;Pali;8;20;73.3210313;25.77786687;0;0;U;M.CORP;4857;8994;12279;15527;18708
ARR30812901;Kangrali;29;1;74.609633;15.90768;0;0;U;CT;5602;10245;11844;16840;18700
ARR30822725;RanjangaonGanpati;27;25;74.24405733;18.75428057;0;0;R;R;3832;6143;7007;9049;18684
ARR30832903;Almel;29;3;76.219631;17.093108;0;0;R;R;6945;9020;11383;14485;18667
ARR3084605;Kalayat;6;5;76.254483;29.677144;0;0;U;M;9144;12357;12872;17051;18660
ARR3085326;Kallamala;32;6;76.54040626;11.06296653;0;0;R;R;12724;17370;18999;21291;18640
ARR30863326;Mamsapuram;33;26;77.587588;9.499835;0;0;U;TP;1366;2731;2969;17927;18635
ARR30882728;Chakur;27;28;76.873476;18.506531;0;0;R;R;7128;11686;12637;16122;18627
ARR30893315;Sirugamani;33;15;78.498381;10.858298;0;0;U;TP;7172;14508;17057;17557;18609
ARR30903307;Thiagadurgam;33;7;79.076754;11.741873;0;0;U;TP;7081;10263;11816;13633;18605
ARR3091947;JalaluddinNagarUparhar;9;47;82.267801;26.703854;0;0;R;R;6839;10345;11710;15389;18596
ARR30921910;Salwan;19;10;88.407068;23.528939;0;0;R;R;7797;10954;11544;14803;18594
ARR30962918;PattanKodoli;29;18;76.9387;13.3093;0;0;U;TP;8488;11470;15055;16805;18573
ARR30973301;Edayanchavadi;33;1;80.275942;13.227098;0;0;U;CT;8433;12687;14610;15017;18571
ARR30982018;Jadugora;20;18;86.356874;22.649028;0;0;U;CT;10977;15681;16506;19565;18563
ARR31002408;Bhadaur;24;8;71.7959;23.1906;0;0;U;M;9212;13350;14808;16808;18561
ARR31012729;Bhum;27;29;75.659649;18.459892;0;0;U;M;11808;14226;14845;17509;18561
ARR2950289;Hasanparthy;28;9;79.522341;18.070776;0;0;;;6825;11008;11698;14735;18560
ARR31023315;Bhimadole;33;15;78.793451;10.797098;0;0;U;TP;7904;12691;15724;17056;18559
ARR3104609;DanodaKalan;6;9;76.000261;29.523861;0;0;R;R;7515;12327;13311;16360;18539
ARR3105204;Kullu;2;4;77.10942;31.960875;0;1;U;M;11280;14278;14569;18306;18536
ARR3106902;Kutesra;9;2;77.603749;29.605405;0;0;R;R;7506;11548;12156;15541;18534
ARR31072309;Harpalpur;23;9;79.333134;25.28829;0;0;U;TP;6565;10420;10525;15410;18529
ARR3108922;Nigohi;9;22;79.868077;28.105094;0;0;R;R;5566;7731;8053;10894;18523
ARR31092712;Armori;27;12;79.984324;20.466433;0;0;R;R;3666;11827;15263;17784;18504
ARR31101911;DwarirJangle;19;11;88.882721;22.356192;0;0;R;R;8700;12759;13708;15845;18501
ARR31112804;Jogipet;28;4;78.069871;17.835636;0;0;U;CT;10020;14522;15286;17055;18494
ARR29601821;Lakhipur;18;21;92.980469;24.79306;0;0;R;R;9288;14392;15334;16898;18482
ARR31131912;Chinra;19;12;87.938428;22.669649;0;0;R;R;7849;14264;15273;16481;18479
ARR31142821;Sirvel;28;21;78.534206;15.320964;0;0;R;R;10128;12984;14212;16938;18478
ARR31152004;Barkakana;20;4;85.449136;23.617845;0;0;U;CT;8348;13044;13731;16887;18475
ARR3117803;Deshnoke;8;3;73.3475;27.7969;0;0;U;M;6377;10995;13395;15658;18470
ARR31193305;Uthangarai;33;5;78.530881;12.266062;0;0;U;TP;8328;13012;13697;15443;18470
ARR3120316;Mukandgarh;3;16;76.0424;30.266;0;0;U;M;7915;13415;15073;17792;18469
ARR31212419;Savli;24;19;73.223474;22.562967;0;0;R;R;11142;14284;15036;17937;18467
ARR31223327;Thondi;33;27;79.016046;9.736933;0;0;U;TP;5835;11222;12332;15304;18465
ARR31233308;Thenkkampatti;33;8;78.116571;11.746073;0;0;R;R;5662;8088;8998;15424;18458
ARR31242725;Bhor;27;25;73.842508;18.148753;0;0;U;M;9497;12834;15065;17886;18453
ARR31252734;Gubbi;27;34;74.365194;16.659038;0;0;R;TP;9334;11667;13814;16805;18446
ARR31262313;Unchahara;23;13;80.780273;24.382111;0;0;U;TP;6349;11979;14757;16664;18442
ARR31282301;Badoda;23;1;76.585235;25.792047;0;0;U;TP;5507;10390;12617;15673;18437
ARR31292724;Neral;27;24;73.315681;19.024261;0;0;U;CT;4200;11053;11578;14739;18429
ARR31303327;Mandapam;33;27;79.125952;9.280827;0;0;U;TP;12440;19138;19935;16343;18427
ARR3131801;Padampur;8;1;73.631082;29.706439;0;0;U;M;8265;10734;13368;16956;18420
ARR3132957;Nichlaul;9;57;83.725981;27.313614;0;0;U;TP;5216;10431;11017;15498;18414
ARR31331603;PaschimGandachhara;16;3;91.81944;23.608853;0;0;R;R;5449;11188;14176;13254;18414
ARR29792329;Harsud;23;29;76.7342;22.0992;0;0;U;TP;7021;13001;13685;15871;18406
ARR3134227;Kota;22;7;82.01887597;22.29100596;0;0;U;TP;9068;12954;13494;15031;18405
ARR2981199;Srikhanda;19;9;88.077627;23.603962;0;0;R;R;7498;11026;12530;15226;18394
ARR3135924;MisrikhCumNeemsar;9;24;80.531746;27.431295;0;0;U;M;12200;17941;18689;15365;18388
ARR31361014;Jatari;10;14;85.520557;26.251188;0;0;R;TP;5985;13010;13276;16973;18387
ARR3137106;Murum;1;6;75.223847;33.577691;0;0;R;R;10984;13904;15865;17237;18371
ARR31382318;Rampura;23;18;75.440191;24.468033;0;0;U;TP;8158;14313;15848;17757;18364
ARR31392822;Tadpatri;28;22;78.0114;14.909;0;0;R;M;3749;5808;7067;13933;18364
ARR3140829;ChhotiSadri;8;29;74.7021;24.385;0;0;U;M;9445;13688;14621;16609;18360
ARR3141904;Narauli;9;4;78.712529;28.485103;0;0;U;TP;7394;10414;13630;16711;18346
ARR31423214;Mannoorkara;32;14;77.13911441;8.56621419;0;0;R;R;11206;14745;17048;18273;18343
ARR31432729;Naldurg;27;29;76.281456;17.816139;0;0;U;M;3832;10948;12880;15989;18341
ARR31442804;Narsapur;28;4;78.27853;17.737667;0;0;R;R;2755;4592;4991;14735;18339
ARR3145946;Dariyabad;9;46;81.5568;26.8879;0;0;U;TP;6478;11997;12628;15667;18338
ARR31462425;Bada-Malhera;24;25;72.88989;20.526036;0;0;R;TP;6085;10142;11145;15044;18335
ARR31473304;Alangayam;33;4;78.751991;12.62208;0;0;U;TP;7154;11356;14614;16851;18327
ARR3148966;SaiyadRaja;9;66;83.348056;25.255256;0;0;U;TP;7509;11043;11907;15706;18315
ARR31492809;Cherial;28;9;78.969184;17.925827;0;0;R;R;5463;12139;15135;17281;18310
ARR31501805;Howli;18;5;90.972995;26.424004;0;0;R;R;7260;11902;12398;16730;18301
ARR31512405;Talod;24;5;72.949968;23.350791;0;0;U;M;10358;14589;15197;17473;18298
ARR3152909;Nahal;9;9;77.554704;28.717018;0;0;R;R;5966;8773;9641;13656;18295
ARR31532735;Kundal;27;35;74.411458;17.11796;0;0;R;R;4245;7447;7839;17135;18287
ARR3154815;Tiwari;8;15;72.885442;26.552749;0;0;R;R;6440;9200;10000;12907;18267
ARR31552313;BetiaDih;23;13;80.973558;24.798064;0;0;U;TP;6007;8669;11068;12338;18267
ARR31561903;AndaranPhulbari;19;3;89.673728;26.330978;0;0;R;R;7539;11252;12365;15413;18261
ARR31571032;Telkap;10;32;84.012111;24.728085;0;0;R;R;7628;19267;21927;19963;18259
ARR31582806;Pargi;28;6;77.8797;17.174487;0;0;R;R;5946;9291;11728;15276;18241
ARR31601911;KachuaSwarupnagar;19;11;88.726919;22.679088;0;0;R;R;9827;15112;15405;15283;18238
ARR31612334;Udaipura;23;34;78.510965;23.075123;0;0;U;TP;4876;7618;8060;13783;18236
ARR31623312;Sirumugai;33;12;77.008768;11.320235;0;0;U;TP;11265;14260;18636;19383;18223
ARR31632912;Kudathini;29;12;76.757171;15.196583;0;0;R;R;5875;8160;9931;12247;18215
ARR3164316;Mandvi;3;16;75.98818786;29.80876841;0;0;R;R;3446;4307;4534;17453;18214
ARR31651021;Khetri;10;21;86.722757;25.320386;0;0;R;R;10968;16130;17725;17382;18209
ARR31673326;Kariapatti;33;26;78.1027;9.67507;0;0;U;TP;3950;5725;6223;13981;18191
ARR31682810;Somavaram;28;10;80.357313;17.193582;0;0;R;R;7951;13034;13720;15723;18184
ARR31691014;Gairatganj;10;14;85.38679;26.005752;0;0;R;CT;4227;6942;8770;12175;18184
ARR31701211;Tezu;12;11;96.162561;27.924122;0;0;U;CT;8063;13438;15271;15015;18184
ARR31711907;Bhagirathpur;19;7;88.497535;24.087308;0;0;R;R;6434;11230;12134;15813;18183
ARR31722810;Aswapuram;28;10;80.8311;17.8353;0;0;R;R;6741;11827;12997;16700;18182
ARR31732207;Gaurella;22;7;81.901454;22.758795;0;0;U;TP;7436;13770;14196;15189;18165
ARR31743310;Anthiyur;33;10;77.54730562;11.58752937;0;0;R;R;7664;13685;14370;15889;18163
ARR31751907;Kantanagar;19;7;88.166612;24.393449;0;0;R;R;5281;8776;9248;13486;18149
ARR30211014;ManikaurfBishunpurBhand;10;14;85.466929;26.096275;0;0;R;R;4409;9019;11369;14425;18133
ARR31782306;Pichhore;23;6;78.1923;25.1799;0;0;U;TP;4652;11347;11462;14891;18127
ARR31792823;Tirumala;28;23;79.3474;13.683287;0;0;U;CT;6309;15030;17080;18014;18122
ARR31802418;Limdi;24;18;74.155698;23.009193;0;0;R;R;3324;4681;4728;14788;18109
ARR3181919;Babrala;9;19;78.404981;28.264075;0;0;U;TP;5355;9395;9786;14451;18108
ARR3183953;Daboh;9;53;82.450532;27.028999;0;0;U;TP;6769;10414;10848;15897;18097
ARR31842726;Sonai;27;26;74.819109;19.395849;0;0;R;R;7732;11045;13960;17458;18089
ARR31851032;Bhensoda;10;32;83.923975;25.235053;0;0;R;R;7161;9788;10750;15003;18087
ARR31862901;Yemakanmardi;29;1;74.526754;16.129429;0;0;R;R;5142;11362;12639;16455;18086
ARR31881819;Jaitpur;18;19;93.772964;26.023321;0;0;U;TC;5392;13313;16493;14219;18080
ARR3189909;Kalchhina;9;9;77.581774;28.769987;0;0;R;R;4895;8587;9334;11667;18079
ARR3190945;Koraon;9;45;82.07195;24.99743;0;0;U;TP;5271;8813;9533;14751;18074
ARR31913329;Eruvadi;33;29;77.602474;8.44223;0;0;U;TP;7535;11417;13633;14755;18067
ARR31922905;ShivpurDiyarNumbery;29;5;77.4138;18.2539;0;0;U;TP;4165;10860;13828;15804;18062
ARR31932402;Thara;24;2;71.821522;23.97137;0;0;R;R;3919;10270;10690;16455;18060
ARR31952719;Pimpalwadi;27;19;75.381148;19.540134;0;0;R;R;8287;13288;15704;17749;18055
ARR31962808;Alair;28;8;79.042189;17.644557;0;0;R;R;8826;12259;15234;18892;18054
ARR3038953;Dhanepur;9;53;82.143725;27.224726;0;0;;;4451;9879;11722;14547;18052
ARR3197922;Khudaganj;9;22;79.71277;28.145668;0;0;U;TP;5177;9489;11875;14524;18047
ARR31982211;Abhanpur;22;11;81.736228;21.053862;0;0;R;R;6788;10537;11083;14143;18047
ARR31992907;Kuknoor;29;7;75.993494;15.490202;0;0;R;R;7107;9111;12562;15718;18033
ARR32002330;Kurawar;23;30;77.021289;23.506573;0;0;R;R;4608;8430;9022;14976;18032
ARR32011011;Rampatti;10;11;86.7948;25.9853;0;0;R;R;5658;9922;11482;16752;18029
ARR32023330;TapProtappur;33;30;77.446342;8.265995;0;0;U;TP;7908;11263;12233;14743;18025
ARR32033313;Vadamadurai;33;13;78.096621;10.436983;0;0;U;TP;3444;4532;4980;15549;18015
ARR32043309;Mallasamudram;33;9;78.032663;11.489699;0;0;U;TP;9175;12922;13602;17181;18007
ARR32052923;Satyamangala;29;23;76.129384;12.935621;0;0;U;CT;3129;5795;6299;11388;18002
ARR32062415;Tarapur;24;15;72.658913;22.488187;0;0;R;R;2512;4258;4435;14934;17994
ARR3207808;Sarmathura;8;8;77.3703;26.5112;0;0;U;CT;6425;10708;11883;14415;17988
ARR3208901;Keelaiyur;9;1;77.468446;30.079201;0;0;U;TP;6733;10785;11700;16115;17984
ARR3209945;Palej;9;45;82.1899;25.3632;0;0;U;CT;9093;13301;13897;16439;17983
ARR32103325;Andipatti;33;25;77.599623;9.967967;0;0;R;R;6686;13372;14658;16239;17959
ARR32122720;Noamundi;27;20;74.030607;20.251066;0;0;R;CT;8904;13913;15289;16230;17954
ARR305592;Barwala;9;2;77.60898555;29.43215712;0;0;R;R;2559;3554;3863;16048;17951
ARR32132720;Deola;27;20;74.183121;20.460975;0;0;R;R;4163;10043;12523;15033;17951
ARR32142730;Natepute;27;30;74.752213;17.899733;0;0;U;CT;6328;9588;12285;16007;17930
ARR32152914;Honnali;29;14;75.643806;14.23914;0;0;U;TP;5690;10942;12632;15568;17928
ARR32162803;Manthani;28;3;79.664368;18.651276;0;0;R;R;5104;12761;15496;17049;17927
